,id,title,latitude,longitude,address,address2,city,state,zip,country,phone,email,url,join_online_url,facebook_url,facebook_handle,instagram_url,instagram_handle
107,59,Hamilton,40.19222,-74.7201,2465 S Broad St,,Hamilton,NJ,08610,US,609.888.2400,manager@crunchhamilton.com,hamilton,,https://www.facebook.com/CrunchHamilton,CrunchHamiton,https://www.instagram.com/crunch.hamilton/,@Crunch.Hamilton
108,48,Fairless Hills,40.18759,-74.86726,110 Commerce Blvd,,Fairless Hills,PA,19030,US,215.809.1600,manager@crunchfairlesshills.com,fairless-hills,,http://www.Facebook.com/CrunchFairlessHills,CrunchFairlessHills,https://www.instagram.com/crunch_fairlesshills/,@Crunch_FairlessHills
109,354,Clinton Township,42.604977,-82.954797,41601 Garfield Road,,Clinton Township,MI,48038,US,586.701.2650,manager@crunchclintontownship.com,clinton-township,,https://www.facebook.com/CrunchClintonTownship/,CrunchClintonTownship,,
110,314,Waterford,42.69349,-83.3881,4998 Dixie Hwy,Suite 100,Waterford,MI,48329,US,248.742.7270,info@crunchwaterford.com,waterford,,https://www.facebook.com/CrunchWaterford/,CrunchWaterford,https://www.instagram.com/CrunchWaterford/,CrunchWaterford
111,355,Warren,42.580329,-82.987985,30750 Schoenherr Road,Suite B,Warren,MI,48088,US,586.636.6200,manager@crunchwarren.com,warren,,https://www.facebook.com/CrunchWarren/,CrunchWarren,,
112,326,Bensalem,40.0738,-74.96662,1336 Bristol Pike,,Bensalem,PA,19020,US,267.545.8259,manager@crunchbensalem.com,bensalem,,https://www.facebook.com/CrunchBensalem,CrunchBensalem,https://www.instagram.com/Crunch_Bensalem,Crunch_Bensalem
113,393,Roosevelt,40.07526,-75.03237,9173 Roosevelt Blvd,,Philadelphia,PA,19114,US,215.693.5671,manager@crunchroosevelt.com,roosevelt,,https://www.facebook.com/crunchroosevelt,crunchroosevelt,https://www.instagram.com/crunchroosevelt,crunchroosevelt
114,66,Huntingdon Valley,40.08783,-75.09256,755 Huntingdon Pike,,Huntingdon Valley,PA,19006,US,267.636.5441,manager@crunchhuntingdonvalley.com,huntingdon-valley,,https://www.facebook.com/CrunchHuntingdonValley,CrunchHuntingdonValley,https://www.instagram.com/crunch_huntingdonvalley/,@Crunch_HuntingdonValley
115,511,Pottstown,40.25472,-75.66485,223 Shoemaker Rd.,STE. 139,Pottstown,PA,19464,US,610.427.4531,manager@crunchpottstown.com,pottstown,,https://facebook.com/crunchpottstown,crunchpottstown,https://instagram.com/crunchpottstown,crunchpottstown
116,625,Norristown,40.146118,-75.39296,2739 Ridge Pike,,Norristown,PA,19403,US,484.868.9003,manager@crunchnorristown.com,norristown,,https://facebook.com/crunchNorristown,@CrunchNorristown,https://www.instagram.com/crunchnorristown/,@CrunchNorristown
117,615,Walker,43.01975,-85.68723,3130 Alpine Avenue,,Walker,MI,49544,US,616.221.5349,info@crunchwalker.com,walker,,https://www.facebook.com/CrunchWalkerMI,@CrunchWalkerMI,https://www.instagram.com/crunchwalker,@CrunchWalker
118,165,Caldwell,43.661721,-116.640669,4623 Enterprise Way,,Caldwell,ID,83605,US,208.459.0729,manager@crunchcaldwell.com,caldwell,,https://www.facebook.com/CrunchCaldwell,CrunchCaldwell,,
119,340,East Lansing,42.72403,-84.450633,2655 East Grand River Ave.,,East Lansing,MI,48823,US,517.741.0200,info@cruncheastlansing.com,east-lansing,,https://www.facebookcom/cruncheastlansing,CrunchEastLansing,,
120,285,Moorestown,39.94265,-74.959534,1349 Nixon Drive,,Moorestown,NJ,08057,US,856.581.0823,manager@crunchmoorestown.com,moorestown,,https://www.Facebook.com/CrunchMoorestown,@CrunchMoorestown,https://www.instagram.com/crunch.moorestown,@crunch.moorestown
121,166,Eagle,43.691114,-116.34297,875 E Plaza Dr,,Eagle,ID,83616,US,208.938.8410,manager@cruncheagle.com,eagle,,https://www.facebook.com/CrunchEagle,CrunchEagle,,
122,257,Farmington Hills,42.474216,-83.433832,24900 Haggerty Rd,,Farmington Hills,MI,48335,US,248.516.3177,Info@crunchfarmingtonhills.com,farmington-hills,,https://www.facebook.com/CrunchFarmingtonHills,CrunchFarmingtonHills,,
123,679,West Lansing,42.738958,-84.630848,5625 W Saginaw Highway,,Lansing,MI,48917,US,517.299.5699,manager@crunchwestlansing.com,west-lansing,,http://www.Facebook.com/CrunchWestLansing,@crunchwestlansing,https://www.instagram.com/crunchwestlansing,@crunchwestlansing
124,618,Kentwood,42.9139,-85.54681,4901 28th St SE,,Grand Rapids,MI,49512,US,616.280.4299,info@crunchkentwood.com,kentwood,,https://www.facebook.com/CrunchKentwood,@CrunchKentwood,https://www.instagram.com/CrunchKentwood,@CrunchKentwood
125,583,Medford,42.33872,-122.87181,860 Biddle Road,,Medford,OR,97504,US,541.665.8400,info@crunchmedford.com,medford,,https://www.facebook.com/crunchmedford,@CrunchMedford,https://www.instagram.com/crunchmedford.or/,@CrunchMedford.OR
126,169,Boise State Street,43.654098,-116.256793,2999 N Lakeharbor Ln,,Boise,ID,83703,US,208.853.4224,manager@crunchboisestatestreet.com,boise-state-street,,https://www.facebook.com/CrunchBoiseStateStreet,CrunchBoiseStateStreet,,
127,164,Meridian,43.619858,-116.37682,1450 E Fairview Ave,,Meridian,ID,83642,US,208.888.0060,manager@crunchmeridian.com,meridian,,https://www.facebook.com/CrunchMeridian,CrunchMeridian,,
128,167,Nampa,43.598094,-116.506343,5251 E Exchange Way,,Nampa,ID,83687,US,208.442.6378,manager@crunchnampa.com,nampa,,https://www.facebook.com/CrunchNampa,@CrunchNampa,,
129,254,Dearborn,42.330002,-83.205409,5601 Mercury Dr,,Dearborn,MI,48126,US,313.982.9711,manager@crunchdearborn.com,dearborn,,https://www.facebook.com/CrunchDearborn,CrunchDearborn,,
130,163,Boise Black Eagle,43.591468,-116.295235,1435 S Maple Grove Rd,,Boise,ID,83709,US,208.376.6558,manager@crunchboiseblackeagle.com,boise-black-eagle,,https://www.facebook.com/CrunchBoiseBlackEagle,CrunchBoiseBlackEagle,,
131,206,Westland,42.337598,-83.39553,35715 Warren Road,,Westland,MI,48185,US,734.589.8622,staff@crunchwestland.com,westland,,https://www.facebook.com/CrunchWestland/,CrunchWestland,,
132,590,State College,40.78181,-77.85279,510 Westerly Pkwy,,State College,PA,16801,US,814.954.1800,info@crunchstatecollege.com,state-college,,https://www.facebook.com/crunchstatecollege,@CrunchStateCollege,https://instagram.com/crunchstatecollege,@CrunchStateCollege
133,375,Deptford,39.82834,-75.09558,1784 Deptford Center Road,,Deptford,NJ,08096,US,856.377.0170,info@crunchdeptford.com,deptford,,https://www.facebook.com/CrunchDeptford,CrunchDeptford,https://www.instagram.com/crunchdeptford/,@crunchdeptford
134,296,Taylor,42.255546,-83.268143,21604 Ecorse Road,,Taylor,MI,48180,US,734.234.6670,info@crunchtaylor.com,taylor,,https://www.facebook.com/CrunchTaylor,@crunchtaylor,,
135,437,Southgate,42.19885,-83.19682,14265 Eureka Road,,Southgate,MI,48195,US,734.258.7366,info@crunchsouthgate.com,southgate,,https://www.facebook.com/CrunchSouthgate,CrunchSouthgate,https://www.instagram.com/CrunchSouth.gate,CrunchSouth.gate
136,330,Ypsilanti,42.241056,-83.613055,3020 Washtenaw Ave,,Ypsilanti,MI,48197,US,734.544.1317,manager@crunchypsilanti.com,ypsilanti,,https://www.facebook.com/CrunchYpsilanti/,CrunchYpsilanti,https://www.instagram.com/crunch_ypsilanti,Crunch_Ypsilanti
137,677,Brandywine,39.831825,-75.538659,5331 Brandywine Pkwy,,Wilmington,DE,19803,US,650.265.1193,manager@crunchbrandywine.com,brandywine,,https://facebook.com/crunchbrandywine,@CrunchBrandywine,https://www.instagram.com/crunchbrandywine/,@CrunchBrandywine
138,286,Harrisburg,40.279358,-76.824308,3880B Union Deposit Road,,Harrisburg,PA,17109,US,717.793.3656,manager@crunchharrisburg.com,harrisburg,,https://www.facebook.com/CrunchHarrisburg,CrunchHarrisburg,https://www.instagram.com/CrunchHarrisburg,CrunchHarrisburg
139,322,Ann Arbor,42.24722,-83.76915,2723 Oak Valley Drive,,Ann Arbor,MI,48103,US,734.214.6426,manager@crunchannarbor.com,ann-arbor,,https://www.facebook.com/CrunchAnnArbor/,@CrunchAnnArbor,https://www.instagram.com/crunch_ann_arbor/,@Crunch_Ann_Arbor
140,351,Lancaster PA,40.070469,-76.343872,870 Plaza Blvd,,Lancaster,PA,17601,US,717.824.4092,manager@crunchlancasterpa.com,lancaster-pa,,https://www.facebook.com/CrunchLancasterPA/,CrunchLancasterPA,,
141,602,Brookfield,43.08748,-88.06823,12575 W Capitol Dr,,Brookfield,WI,53005,US,262.351.0109,info@crunchbrookfield.com,brookfield,,https://www.facebook.com/CrunchBrookfield,@CrunchBrookfield,https://www.instagram.com/CrunchBrookfield,@CrunchBrookfield
142,429,Mechanicsburg,40.24126,-76.990102,5850 Carlisle Pike,,Mechanicsburg,PA,17050,US,717.620.4642,info@crunchmechanicsburg.com,mechanicsburg,,https://www.facebook.com/CrunchMechanicsburg,CrunchMechanicsburg,https://www.instagram.com/CrunchMechanicsburg,CrunchMechanicsburg
143,606,Waukesha,42.98929,-88.22522,120 E Sunset Drive,,Waukesha,WI,53189,US,262.270.1693,info@crunchwaukesha.com,waukesha,,https://www.facebook.com/CrunchWaukesha,@CrunchWaukesha,https://www.instagram.com/CrunchWaukesha,@CrunchWaukesha
144,601,Greenfield,42.9313,-87.95171,6251 S 27th Street,,Greenfield,WI,53221,US,414.786.5552,info@crunchgreenfield.com,greenfield,,https://www.facebook.com/CrunchGreenfield,@CrunchGreenfield,https://www.instagram.com/CrunchGreenfield,@CrunchGreenfield
145,631,Hales Corners,42.94794,-88.0494,5321 S 108th St,,Hales Corners,WI,53130,US,262.806.0453,info@crunchhalescorners.com,hales-corners,,https://www.facebook.com/CrunchHalesCorners,@CrunchHalesCorner,https://www.instagram.com/CrunchHalesCorners,@CrunchHalesCorners
146,563,Newark,39.683042,-75.736278,400 Grove Lane,,Newark,DE,19711,US,302.366.4061,manager@crunchnewark.com,newark,,https://www.facebook.com/crunchnewark,@CrunchNewark,https://instagram.com/Crunchnewark,@CrunchNewark
147,656,Monroe,41.951138,-83.401984,1525 Mall Road,,Monroe,MI,48162,US,734.230.2930,manager@crunchmonroe.com,monroe,,http://www.Facebook.com/CrunchMonroe,@CrunchMonroe,https://www.instagram.com/crunchmonroe,@CrunchMonroe
148,370,East York,39.97432,-76.67998,2435 E Market Street,,York,PA,17402,US,717.430.8094,manager@cruncheastyork.com,east-york,,https://www.facebook.com/CrunchEastYork,CrunchEastYork,https://www.instagram.com/CrunchEastYork,CrunchEastYork
149,162,York,39.9810346,-76.7540662,905 Loucks Rd,,York,PA,17404,US,717.850.9393,manager@crunchyork.com,york,,https://www.facebook.com/CrunchYork,CrunchYork,,
150,490,Madison,43.05992,-89.51022,7401 Mineral Point Rd,,Madison,WI,53717,US,608.535.4300,info@crunchmadison.com,madison,,https://www.facebook.com/crunchmadison/,CrunchMadison,https://www.instagram.com/crunchmadison,CrunchMadison
151,655,Middleburg Heights,41.378742,-81.786936,6849B Pearl Rd,,Middleburg Heights,OH,44130,US,216.306.1893,info@middleburgheights.com,middleburg-heights,,http://www.Facebook.com/CrunchMiddleburgHeights,@CrunchMiddleburgHeights,https://www.instagram.com/crunchmiddleburgheights,@CrunchMiddleburgHeights
152,378,Toledo,41.704182,-83.589569,4925 Jackman Rd,Suite 16,Toledo,OH,43613,US,419.262.0722,info@crunchtoledo.com,toledo,,https://www.facebook.com/CrunchToledo,CrunchToledo,https://www.instagram.com/Crunch_Toledo,Crunch_Toledo
153,673,Brunswick,41.238341,-81.80331,3289 Center Road,Suite 14C,Brunswick,OH,44212,US,234.391.0070,info@crunchbrunswick.com,brunswick,,https://facebook.com/crunchbrunswickoh,@BrunchBrunswickOH,https://www.instagram.com/crunchbrunswick,@crunchbrunswick
154,547,Sioux Falls,43.50891,-96.77283,4001 S Louise Ave,,Sioux Falls,SD,57106,US,605.221.8099,info@crunchsiouxfalls.com,sioux-falls,,https://www.facebook.com/crunchsiouxfalls,@CrunchSiouxFalls,https://instagram.com/CrunchSiouxFalls,@CrunchSiouxFalls
155,391,Timonium,39.424419,-76.618431,1920 York Road,,Lutherville-Timonium,MD,21093,US,410.914.1001,manager@crunchtimonium.com,timonium,,http://facebook.com/crunchtimonium,CrunchTimonium,http://instagram.com/crunchtimonium,CrunchTimonium
156,493,McKnight,40.498418,-80.012885,8050 Mcknight Rd,,Pittsburgh,PA,15237,US,412.939.7100,info@crunchmcknight.com,mcknight,,https://www.facebook.com/CrunchMcKnight/,CrunchMcKnight,https://www.instagram.com/crunchmckight,@crunchmcknight
157,540,Round Lake Beach,42.379372,-88.061089,817 E Rollins Rd,,Round Lake Beach,IL,60073,US,847.752.8185,classdata@crunchroundlake.com,round-lake,,https://www.facebook.com/CrunchRoundLakeBeach/,CrunchRoundLakeBeach,https://www.instagram.com/crunchroundlakebeach/,@crunchroundlakebeach
158,307,Canton,39.275948,-76.562053,3991 Boston Street,,Baltimore,MD,21224,US,443.505.7270,manager@crunchcanton.com,canton,,http://www.Facebook.com/CrunchCanton,CrunchCanton,https://www.instagram.com/crunchcanton,@CrunchCanton
159,582,Hagerstown,39.65382,-77.752953,17716 Garland Groh Blvd,,Hagerstown,MD,21740,US,240.347.4480,info@crunchhagerstown.com,hagerstown,,https://www.facebook.com/CrunchHagerstown,@CrunchHagerstown,https://www.instagram.com/CrunchHagerstown,@CrunchHagerstown
160,573,Pleasant Hills,40.33128,-79.94558,601 Clairton Blvd Ste 38,,Pleasant Hills,PA,15236,US,412.543.8580,info@crunchpleasanthills.com,pleasant-hills,,https://www.facebook.com/crunchpleasanthills,@CrunchPleasantHills,https://instagram.com/crunchpleasanthills,@CrunchPleasantHills
161,586,Frederick,39.41777,-77.44402,1005-1077 West Patrick Street,,Frederick,MD,21702,US,301.732.7374,info@crunchfrederick.com,frederick,,https://www.facebook.com/CrunchFrederick,CrunchFrederick,https://www.instagram.com/CrunchFrederick,@CrunchFrederick
162,652,Rockford,42.26713,-88.993813,6309 E State,,Rockford,IL,61108,US,815.219.4200,info@crunchrockford.com,rockford,,https://www.facebook.com/CrunchRockford,@CrunchRockford,https://www.instagram.com/CrunchRockford,@CrunchRockford
163,84,Mount Prospect,42.07848,-87.933,225 West Rand Rd,,Mount Prospect,IL,60056,US,847.637.5952,manager@crunchmountprospect.com,mount-prospect,,http://www.Facebook.com/CrunchMountProspect,CrunchMountProspect,https://www.instagram.com/crunchmtprospect/,@CrunchMtProspect
164,269,Palatine,42.087704,-88.059698,722 W. Euclid Avenue,,Palatine,IL,60067,US,847.686.2750,sales@crunchpalatine.com,palatine,,https://www.facebook.com/CrunchPalatine/,CrunchPalatine,https://www.instagram.com/crunchpalatine,@CrunchPalatine
165,125,Schaumburg,42.0516,-88.06433,616 E Golf Rd,,Schaumburg,IL,60173,US,847.233.1232,manager@crunchschaumburg.com,schaumburg,,https://www.facebook.com/CrunchSchaumburg,CrunchSchaumburg,https://www.instagram.com/crunchschaumburg/,@CrunchSchaumburg
166,494,College Park,38.97863,-76.93144,4320 Calvert Road,,College Park,MD,20740,US,301.615.9475,info@crunchcollegepark.com,college-park,,https://www.facebook.com/CrunchCollegeParkMD/,@CrunchCollegeParkMD,https://www.instagram.com/crunchcollegepark/,@crunchcollegepark
167,638,Leesburg,39.10792,-77.52713,536-A Fort Evans Road NE,,Leesburg,VA,20176,US,703.687.6178,info@crunchleesburg.com,leesburg,,https://www.facebook.com/CrunchLeesburg,CrunchLeesburg,https://www.instagram.com/CrunchLeesburg,@CrunchLeesburg
168,176,Chevy Chase,38.956251,-77.08461199999999,5100 Wisconsin Ave NW,,Washington,DC,20016,US,202.621.7622,ccmgr@crunchdmv.com,chevy-chase,,https://www.facebook.com/CrunchChevyChase,CrunchChevyChase,,
169,701,Burbank Station,41.752373,-87.741633,7750 S Cicero Ave,,Burbank,IL,60459,US,423.506.7396,info@crunchburbankstation.com,burbank-station,,,,,
170,8,Aurora,41.71091,-88.25345,2300 S Eola Rd,,Aurora,IL,60503,US,630.506.8131,manager@crunchaurora.com,aurora,,http://www.Facebook.com/CrunchAurora,CrunchAurora,,
171,609,Waldorf,38.62793,-76.91637,3035-3088 Waldorf Marketplace,,Waldorf,MD,20603,US,301.818.5560,info@crunchwaldorf.com,waldorf,,https://www.facebook.com/CrunchWaldorf,@CrunchWaldorf,https://www.instagram.com/CrunchWaldorf,@CrunchWaldorf
172,112,Reynoldsburg,39.95479,-82.81212,5929 E Main St,,Columbus,OH,43232,US,614.755.4400,manager@crunchreynoldsburg.com,reynoldsburg,,http://www.Facebook.com/CrunchReynoldsburg,CrunchReynoldsburg,https://www.instagram.com/crunchreynoldsburg,@CrunchReynoldsburg
173,62,Hilliard,40.0334,-83.15825,3644 Fishinger Blvd,,Hilliard,OH,43026,US,614.771.1600,manager@crunchhilliard.com,hilliard,,http://www.Facebook.com/CrunchHilliard,@CrunchHilliard,https://www.instagram.com/crunchhilliard,@crunchhilliard
174,658,Fredericksburg,38.296047,-77.513292,3101 Plank Road,,Fredericksburg,VA,22401,US,540.369.3080,info@crunchfredericksburg.com,fredericksburg,,https://facebook.com/crunchfredericksburg,@crunchfredericksburg,https://www.instagram.com/crunchfredericksburg,@crunchfredericksburg
175,562,Urbandale,41.616546,-93.744526,8501 Hickman Rd,,Urbandale,IA,50322,US,515.259.6688,info@crunchurbandale.com,urbandale,,https://www.facebook.com/CrunchUrbandale/,CrunchUrbandale,https://www.instagram.com/crunchurbandale/,@crunchurbandale
176,620,Des Moines South,41.52667,-93.60079,1200 E Army Post,,Des Moines,IA,50315,US,515.442.5300,info@crunchdesmoinessouth.com,des-moines-south,,https://www.facebook.com/crunchdesmoinessouth,@CrunchDesMoinesSouth,https://instagram.com/crunch.desmoinessouth,@Crunch.DesMoinesSouth
177,18,Brook Rd,37.60907,-77.4569,5750 Brook Rd,,Richmond,VA,23227,US,804.261.6700,manager@crunchbrookroad.com,brook-rd,,http://www.Facebook.com/CrunchBrookRoad,CrunchBrookRoad,https://www.instagram.com/crunchbrookroad,@CrunchBrookRoad
178,568,Noblesville,39.99839,-86.00279,14436 Mundy Drive,,Noblesville,IN,46060,US,317.314.1298,info1@crunchnoblesvillein.com,noblesville,,https://www.facebook.com/CrunchNoblesville,@CrunchNoblesville,https://www.instagram.com/CrunchNoblesville,@CrunchNoblesville
179,55,Glenside,37.60959,-77.5159,5420 Glenside Dr,,Henrico,VA,23228,US,804.756.5050,manager@crunchglenside.com,glenside,,https://www.facebook.com/CrunchGlenside,@CrunchGlenside,https://www.instagram.com/crunchglenside,@CrunchGlenside
180,158,West End,37.62106,-77.61227,10470 Ridgefield Pkwy,,Richmond,VA,23233,US,804.447.5129,manager@crunchwestend.com,west-end,,http://www.Facebook.com/CrunchWestEnd,CrunchWestEnd,https://www.instagram.com/crunchwestend,@CrunchWestEnd
181,126,Scott's Addition,37.56886,-77.47751,3600 W Broad St,,Richmond,VA,23230,US,804.303.3201,manager@crunchscottsaddition.com,scotts-addition,,http://www.Facebook.com/CrunchScottsAddition,CrunchScottsAddition,https://www.instagram.com/crunchscottsaddition,@CrunchScottsAddition
182,394,Normal,40.50714,-88.95534,301 S Veterans Parkway,,Normal,IL,61761,US,309.807.3388,info@crunchnormal.com,normal,,https://www.facebook.com/CrunchNormal/,CrunchNormal,https://www.instagram.com/crunch_normal/,Crunch_Normal
183,308,Midlothian,37.508885,-77.487069,11500 Midlothian Turnpike,,Richmond,VA,23235,US,804.245.8905,manager@crunchmidlothian.com,midlothian,,http://www.Facebook.com/CrunchMidlothian,CrunchMidlothian,https://www.instagram.com/crunchmidlothian,@CrunchMidlothian
184,532,Michigan Road,39.91326,-86.22518,8772 Michigan Road,,Indianapolis,IN,46268,US,463.252.0499,info@crunchmichiganroad.com,michigan-road,,https://facebook.com/crunchmichiganrd,@CrunchMighiganRd,https://instagram.com/crunchmichiganroad,@CrunchMighiganRd
185,548,Keystone,39.86725,-86.12288,6160 N Keystone Ave,,Indianapolis,IN,46220,US,463.274.5499,info@crunchkeystone.com,keystone,,https://www.facebook.com/crunchkeystone,@CrunchKeystone,https://instagram.com/CrunchKeystone,@CrunchKeystone
186,688,Hampton,37.036383,-76.401457,103 Marketplace Dr,,Hampton,VA,23666,US,757.755.7750,info@crunchHampton.com,hampton,,https://www.facebook.com/crunchhampton,@CrunchHampton,https://instagram.com/crunchhampton,@CrunchHampton
187,634,Maplewood,41.28343,-96.05426,2650 N 90th Street,,Omaha,NE,68134,US,402.915.0300,info@crunchmaplewood.com,maplewood,,https://www.facebook.com/crunchmaplewood,@CrunchMaplewood,https://instagram.com/crunchmaplewood,@CrunchMaplewood
188,682,Norfolk,36.860543,-76.204749,5900 E Virginia Beach Blvd 23502,,Norfolk,VA,23502,US,757.828.3900,info@crunchnorfolk.com,norfolk,,https://www.facebook.com/CrunchNorfolk,@CrunchNorfolk,https://instagram.com/CrunchNorfolk,@CrunchNorfolk
189,533,Chimney Hill,36.81371,-76.10003,799 Chimney Hill Pkwy,,Virginia Beach,VA,23452,US,757.347.0799,info@crunchchimneyhill.com,chimney-hill,,https://www.facebook.com/CrunchChimneyHill,CrunchChimneyHill,https://instagram.com/CrunchChimneyHill,CrunchChimneyHill
190,79,Mason,39.30787,-84.31603,5105 Deerfield Blvd,,Mason,OH,45040,US,513.770.3488,manager@crunchmason.com,mason,,http://www.Facebook.com/CrunchMason,CrunchMason,https://www.instagram.com/crunch.mason,@Crunch.Mason
191,633,Avon,39.765301,-86.32196,9030 Rockville Rd,,Indianapolis,IN,46234,US,463.200.7900,info@crunchavon.com,avon,,https://www.facebook.com/crunchavon,@CrunchAvon,https://instagram.com/crunchavon,@CrunchAvon
192,98,Omaha Deerfield,41.20501,-96.12601,5218 So 136th St,,Omaha,NE,68137,US,402.671.7811,manager@crunchomahadeerfield.com,omaha-deerfield,,http://www.Facebook.com/CrunchOmahaDeerfield,CrunchOmahaDeerfield,https://www.instagram.com/crunchomahadeerfield/,@CrunchOmahaDeerfield
193,349,Champaign,40.13579,-88.23969,40 E Anthony Drive,,Champaign,IL,61820,US,217.560.3170,info@crunchchampaign.com,champaign,,https://www.facebook.com/CrunchChampaign/,CrunchChampaign,https://www.instagram.com/crunchchampaign/,@crunchchampaign
194,654,Portsmouth,36.814606,-76.358523,2550 Airline Blvd,,Portsmouth,VA,23701,US,757.606.9600,info@crunchportsmouth.com,portsmouth,,https://www.facebook.com/CrunchPortsmouth,@CrunchPortsmouth,https://www.instagram.com/CrunchPortsmouth,@CrunchPortsmouth
195,610,Greenwood,39.63129,-86.12543,1230 US Highway 31N,,Greenwood,IN,46142,US,463.277.0499,info@crunchgreenwood.com,greenwood,,https://www.facebook.com/crunchgreenwood,@CrunchGreenwood,https://instagram.com/crunchgreenwood,@Crunch.Greenwood
196,70,Kenwood,39.20414,-84.374,5901 E Galbraith Rd,,Cincinnati,OH,45236,US,513.984.0348,manager@crunchkenwood.com,kenwood,,https://www.facebook.com/CrunchKenwood,CrunchKenwood,https://www.instagram.com/crunchkenwood,@crunchkenwood
197,291,Oakley,39.160493,-84.422166,3401 Ibsen Ave,,Cincinnati,OH,45209,US,513.351.0976,manager@crunchoakley.com,oakley,,https://www.facebook.com/CrunchOakley,CrunchOakley,https://www.instagram.com/crunchoakley,crunchoakley
198,419,Sparks,39.52955,-119.7196,1315 Scheels Drive,Suite #1,Sparks,NV,89434,US,775.420.4276,manager@crunchsparks.com,sparks,,https://www.facebook.com/CrunchSparks/,CrunchSparks,https://www.instagram.com/crunchfitnesssparks/,@crunchfitnesssparks
199,4,Anderson,39.0727,-84.32584,7520 Beechmont Ave,,Cincinnati,OH,45255,US,513.233.0348,manager@crunchanderson.com,anderson,,https://www.facebook.com/CrunchAnderson,CrunchAnderson,https://www.instagram.com/crunchanderson,@CrunchAnderson
200,329,Reno,39.476662,-119.78321,5353 Meadowood Mall Circle,,Reno,NV,89502,US,775.470.5421,manager@crunchreno.com,reno,,https://www.facebook.com/CrunchReno,CrunchReno,https://www.instagram.com/CrunchReno,@CrunchReno
201,295,Newport,39.08143,-84.48161,1751 Monmouth St,,Newport,KY,41071,US,859.360.5238,manager@crunchnewport.com,newport,,https://www.Facebook.com/CrunchNewport,@CrunchNewport,https://www.instagram.com/crunchnewport,@crunchnewport
202,50,Florence KY,39.00999,-84.64232,77 Spiral Dr,,Florence,KY,41042,US,859.371.2348,manager@crunchflorence.com,florence,,http://www.Facebook.com/CrunchFlorence,CrunchFlorence,https://www.instagram.com/crunchflorence,@CrunchFlorence
203,556,Lincoln,40.86266,-96.67836,5050 N 27th St,,Lincoln,NE,68521,US,402.783.1299,info@crunchlincoln.com,lincoln,,https://www.facebook.com/CrunchLincoln/,CrunchLincoln,https://instagram.com/crunchlincoln,@crunchlincoln
204,653,Lynchburg,37.373979,-79.182933,2110 Wards Road,,Lynchburg,VA,24502,US,434.266.0900,info@crunchlynchburg.com,lynchburg,,https://www.facebook.com/CrunchLynchburg,@CrunchLynchburg,https://www.instagram.com/CrunchLynchburg,@CrunchLynchburg
205,253,Santa Rosa,38.45552,-122.732031,1630 Range Ave,,Santa Rosa,CA,95401,US,707.271.7187,manager@crunchsantarosa.com,santa-rosa,,https://www.facebook.com/CrunchSantaRosa,CrunchSantaRosa,,
206,115,Rocklin,38.79816,-121.29255,6680 Lonetree Blvd,,Rocklin,CA,95765,US,916.259.1599,manager@crunchrocklin.com,rocklin,,http://www.Facebook.com/CrunchRocklin,CrunchRocklin,https://www.instagram.com/crunchrocklin/,@CrunchRocklin
207,56,Granite Bay,38.74258,-121.2236,4130 Douglas Blvd,,Granite Bay,CA,95746,US,916.677.6860,manager@crunchgranitebay.com,granite-bay,,http://www.Facebook.com/CrunchGraniteBay,CrunchGraniteBay,https://www.instagram.com/crunchgranitebay/,@CrunchGraniteBay
208,302,Folsom,38.67232,-121.15376,1010 East Bidwell Street,,Folsom,CA,95630,US,916.527.1190,manager@crunchfolsom.com,folsom,,http://www.Facebook.com/CrunchFolsom,@CrunchFolsom,http://www.instagram.com/crunchfolsom,@CrunchFolsom
209,536,Market Square,38.5987,-121.42491,1739 Arden Way,,Sacramento,CA,95815,US,916.913.2260,info@crunchmarketsquare.com,marketsquare,,https://www.facebook.com/CrunchMarketSquare,@CrunchMarketSquare,https://www.instagram.com/crunchmarketsquare/,@crunchmarketsquare
210,268,Roanoke,37.230996,-80.005864,3270 Electric Road,,Roanoke,VA,24018,US,540.527.4653,info@crunchroanoke.com,roanoke,,https://www.facebook.com/CrunchRoanoke/,@CrunchRoanoke,,
211,341,Fairfield,38.259864,-122.068777,1500 Oliver Road,,Fairfield,CA,94534,US,707.348.4488,manager@crunchfairfield.com,fairfield,,https://www.facebook.com/CrunchFairfield,CrunchFairfield,https://www.instagram.com/CrunchFairfield,@CrunchFairfield
212,45,Elk Grove,38.40735,-121.3853,9661 E Stockton Blvd,,Elk Grove,CA,95624,US,916.236.3474,manager@crunchelkgrove.com,elk-grove,,http://www.Facebook.com/CrunchElkGrove,CrunchElkGrove,https://www.instagram.com/crunchelkgrove/,@CrunchElkGrove
213,420,Fort Collins,40.557381,-105.078461,2211 S College Ave,,Fort Collins,CO,80525,US,970.795.0300,info@crunchfortcollins.com,fort-collins,,https://www.facebook.com/crunchfortcollins/,CrunchFortCollins,https://www.instagram.com/crunchfortcollins/,CrunchFortCollins
214,153,Walnut Creek,37.9264467,-122.0173392,2830 Ygnacio Valley Rd,,Walnut Creek,CA,94598,US,925.266.3200,walnutcreekmanager@crunch.com,walnut-creek,,https://www.facebook.com/CrunchWalnutCreek/,@CrunchWalnutCreek,https://www.instagram.com/crunchwalnutcreek/,@CrunchWalnutCreek
